event-id,visible,timestamp,location-long,location-lat,location-error-text,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
2549645417,true,2014-08-18 20:35:59.000,-35.19,-4.5,"-4.95:-35.23:-2.25:-35.14","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645418,true,2014-08-19 08:11:09.000,-35.19,-4.5,"-4.95:-35.23:-2.25:-35.14","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645419,true,2014-08-19 20:40:42.000,-35.19,-4.5,"-4.95:-35.23:-2.25:-35.14","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645420,true,2014-08-20 08:13:08.000,-35.19,-4.5,"-4.95:-35.23:-2.25:-35.14","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645421,true,2014-08-20 20:36:27.000,-35.19,-4.5,"-6.75:-35.37:-2.25:-35.14","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645422,true,2014-08-21 08:13:08.000,-35.19,-4.5,"-6.75:-35.37:-2.25:-35.14","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645423,true,2014-08-21 20:39:39.000,-35.19,-4.5,"-6.75:-35.37:-2.25:-35.14","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645424,true,2014-08-22 08:11:02.000,-35.19,-4.5,"-6.75:-35.37:-2.25:-35.14","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645425,true,2014-08-22 20:39:52.000,-35.19,-4.5,"-6.75:-35.37:-2.25:-35.14","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645426,true,2014-08-23 08:10:14.000,-35.19,-4.5,"-6.75:-35.37:-2.25:-35.14","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645427,true,2014-08-23 20:37:19.000,-35.19,-4.5,"-6.75:-35.64:-2.25:-35.14","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645428,true,2014-08-24 08:14:39.000,-35.19,-4.5,"-6.75:-35.64:-2.25:-35.14","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645429,true,2014-08-24 20:40:53.000,-35.19,-4.5,"-6.75:-35.64:-2.25:-35.14","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645430,true,2014-08-25 08:04:46.000,-35.19,-4.5,"-6.75:-35.64:-2.25:-35.14","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645431,true,2014-08-25 20:39:52.000,-35.19,-4.5,"-4.95:-35.64:-2.25:-35.14","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645432,true,2014-08-26 08:09:21.000,-35.19,-4.5,"-4.95:-35.64:-2.25:-34.69","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645433,true,2014-08-26 20:39:52.000,-35.19,-4.5,"-4.95:-35.64:-1.8:-34.69","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645434,true,2014-08-27 08:14:37.000,-35.19,-4.5,"-4.95:-35.64:-1.8:-34.69","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645435,true,2014-08-27 20:36:09.000,-35.19,-4.5,"-4.95:-35.64:0:-34.69","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645436,true,2014-08-28 08:12:26.000,-35.19,-4.5,"-4.95:-35.64:0:-34.69","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645437,true,2014-08-28 20:39:21.000,-35.19,-4.5,"-4.95:-35.64:-1.8:-34.69","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645438,true,2014-08-29 08:08:48.000,-35.19,-4.5,"-4.95:-35.64:-1.8:-35.1","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645439,true,2014-08-29 20:38:13.000,-35.19,-4.5,"-4.95:-35.64:-1.8:-35.1","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645440,true,2014-08-30 08:09:19.000,-35.19,-4.05,"-4.95:-35.64:-1.8:-35.14","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645441,true,2014-08-30 20:37:10.000,-35.19,-4.05,"-4.95:-35.64:-1.8:-35.14","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645442,true,2014-08-31 08:04:46.000,-35.19,-4.05,"-4.95:-35.64:-1.8:-35.14","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645443,true,2014-08-31 20:36:34.000,-35.19,-4.05,"-4.95:-35.64:-1.8:-35.14","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645444,true,2014-09-01 08:11:42.000,-35.19,-4.05,"-4.95:-35.64:-1.8:-35.14","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645445,true,2014-09-01 20:36:44.000,-35.19,-4.05,"-4.95:-36:-0.45:-35.14","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645446,true,2014-09-02 08:04:52.000,-35.23,-4.05,"-5.4:-36:-0.45:-35.14","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645447,true,2014-09-02 20:37:43.000,-35.23,-4.05,"-5.4:-36:-0.45:-35.14","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645448,true,2014-09-03 08:06:29.000,-35.23,-4.05,"-5.4:-36:-0.45:-35.14","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645449,true,2014-09-03 20:37:03.000,-35.55,-4.05,"-8.1:-36.63:-0.45:-35.14","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645450,true,2014-09-04 08:04:46.000,-35.59,-4.05,"-8.1:-36.63:-0.45:-35.14","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645451,true,2014-09-04 20:42:14.000,-35.64,-4.05,"-10.35:-36.63:-0.45:-35.19","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645452,true,2014-09-05 08:08:08.000,-35.68,-4.05,"-10.8:-36.64:-0.45:-35.19","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645453,true,2014-09-05 20:36:56.000,-35.82,-4.05,"-10.8:-36.64:-0.45:-35.19","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645454,true,2014-09-06 08:13:43.000,-36.0,-4.05,"-10.8:-36.64:-0.45:-35.19","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645455,true,2014-09-06 20:38:13.000,-36.0,-4.05,"-10.8:-36.64:-0.45:-35.19","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645456,true,2014-09-07 08:15:20.000,-36.0,-4.05,"-10.8:-36.64:-0.45:-35.19","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645457,true,2014-09-07 20:35:25.000,-36.0,-4.05,"-10.8:-36.64:-0.45:-35.19","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645458,true,2014-09-08 08:13:40.000,-36.0,-4.05,"-10.8:-36.64:-0.45:-35.19","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645459,true,2014-09-08 20:38:13.000,-36.0,-4.05,"-10.8:-36.64:-0.45:-35.23","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645460,true,2014-09-09 08:09:41.000,-36.0,-4.05,"-10.8:-36.64:-0.45:-35.23","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645461,true,2014-09-09 20:42:06.000,-36.0,-4.05,"-10.8:-36.64:-0.45:-35.23","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645462,true,2014-09-10 08:05:17.000,-36.0,-4.05,"-10.8:-36.64:-0.45:-35.23","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645463,true,2014-09-10 20:40:30.000,-36.0,-4.05,"-10.8:-36.64:-0.45:-35.23","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645464,true,2014-09-11 08:05:56.000,-36.0,-4.05,"-10.8:-36.64:-0.45:-35.23","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645465,true,2014-09-11 20:36:08.000,-36.05,-4.5,"-10.8:-36.64:-0.45:-35.23","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645466,true,2014-09-12 08:03:08.000,-36.09,-4.95,"-10.8:-37.18:-0.45:-35.55","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645467,true,2014-09-12 20:38:55.000,-36.09,-4.95,"-10.8:-37.18:-0.45:-35.55","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645468,true,2014-09-13 08:02:26.000,-36.09,-4.95,"-15.75:-37.18:-0.45:-35.29","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645469,true,2014-09-13 20:50:34.000,-40.42,-8.1,"-17.1:-40.81:-2.7:-37.18","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645470,true,2014-09-14 08:16:16.000,-40.45,-8.1,"-17.1:-40.81:-2.7:-39.7","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645471,true,2014-09-14 20:51:38.000,-40.45,-8.1,"-17.1:-40.81:-2.7:-39.7","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645472,true,2014-09-15 08:17:26.000,-40.45,-8.1,"-17.1:-40.81:-2.7:-39.7","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645473,true,2014-09-15 20:53:13.000,-40.45,-8.1,"-17.1:-40.81:-2.7:-39.7","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645474,true,2014-09-16 08:19:55.000,-40.45,-8.1,"-17.1:-40.81:-2.7:-39.7","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645475,true,2014-09-16 20:53:16.000,-40.36,-8.55,"-17.1:-40.81:-2.7:-39.7","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645476,true,2014-09-17 08:19:41.000,-40.42,-8.55,"-17.1:-40.81:-2.7:-39.7","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645477,true,2014-09-17 20:55:51.000,-40.42,-8.55,"-17.1:-40.81:-2.7:-39.7","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645478,true,2014-09-18 08:17:26.000,-40.42,-8.55,"-17.1:-40.81:-2.7:-39.7","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645479,true,2014-09-18 20:52:44.000,-40.45,-11.25,"-17.1:-41.27:-2.7:-39.8","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645480,true,2014-09-19 08:16:18.000,-40.51,-11.7,"-17.1:-41.27:-2.7:-39.9","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645481,true,2014-09-19 20:51:37.000,-40.56,-11.7,"-17.1:-41.83:-2.7:-40","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645482,true,2014-09-20 08:18:42.000,-40.56,-11.7,"-17.1:-41.83:-2.7:-40","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645483,true,2014-09-20 20:55:48.000,-40.65,-11.7,"-18.45:-41.27:-2.7:-40","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645484,true,2014-09-21 08:20:10.000,-40.78,-13.05,"-18.9:-41.39:-2.7:-40","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645485,true,2014-09-21 20:46:48.000,-40.78,-13.05,"-25.65:-41.27:-2.7:-40","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645486,true,2014-09-22 08:23:38.000,-40.78,-13.05,"-25.65:-41.4:-2.7:-40.1","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645487,true,2014-09-22 20:56:28.000,-40.81,-13.05,"-25.65:-41.77:-2.7:-40.1","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645488,true,2014-09-23 08:19:23.000,-40.92,-13.05,"-25.65:-42.07:-3.6:-40.1","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645489,true,2014-09-23 21:01:28.000,-40.92,-13.05,"-25.65:-42.41:-3.6:-40.1","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645490,true,2014-09-24 08:17:00.000,-40.92,-15.3,"-25.65:-43.07:-3.6:-40.1","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645491,true,2014-09-24 21:11:29.000,-46.3,-19.8,"-31.5:-48.07:-4.95:-41.27","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645492,true,2014-09-25 08:40:26.000,-46.28,-19.8,"-31.5:-48.07:-4.95:-45.41","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645493,true,2014-09-25 21:18:13.000,-46.28,-21.6,"-33.3:-50.04:-4.95:-45.29","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645494,true,2014-09-26 08:52:00.000,-49.51,-24.75,"-34.2:-50.92:-14.4:-47.31","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645495,true,2014-09-26 21:25:12.000,-49.51,-24.75,"-34.2:-50.92:-14.4:-47.31","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645496,true,2014-09-27 08:56:09.000,-50.16,-27.45,"-37.35:-53.21:-14.85:-48.69","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645497,true,2014-09-27 21:30:19.000,-50.16,-27.9,"-37.35:-53.21:-15.3:-48.69","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645498,true,2014-09-28 08:49:27.000,-50.92,-31.5,"-37.35:-53.21:-18:-48.96","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645499,true,2014-09-28 21:43:13.000,-52.21,-34.65,"-38.7:-53.21:-23.4:-50.31","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645500,true,2014-09-29 08:58:08.000,-52.26,-34.2,"-38.7:-53.21:-24.3:-50.84","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645501,true,2014-09-29 21:53:55.000,-52.26,-34.65,"-38.7:-53.21:-24.3:-50.93","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645502,true,2014-09-30 08:50:26.000,-52.26,-34.65,"-38.7:-53.21:-28.8:-50.84","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645503,true,2014-09-30 21:43:13.000,-52.26,-34.65,"-38.7:-53.21:-28.8:-50.84","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645504,true,2014-10-01 08:50:18.000,-52.27,-35.1,"-38.7:-53.21:-28.8:-51.19","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645505,true,2014-10-01 22:04:21.000,-52.3,-35.1,"-38.7:-53.21:-28.8:-51.19","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645506,true,2014-10-02 08:51:29.000,-52.45,-35.1,"-38.7:-58.47:-28.8:-51.19","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645507,true,2014-10-02 22:07:41.000,-58.47,-38.25,"-38.7:-59.04:-37.8:-57.9","solar-geolocator","Hirundo rustica","H976","H976","Argentine Barn Swallows"
2549645508,true,2014-01-08 23:53:15.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645509,true,2014-01-09 08:18:19.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645510,true,2014-01-09 23:47:38.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645511,true,2014-01-10 08:22:44.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645512,true,2014-01-10 23:44:22.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645513,true,2014-01-12 23:49:40.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645514,true,2014-01-13 23:51:24.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645515,true,2014-01-14 23:46:27.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645516,true,2014-01-15 08:26:16.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645517,true,2014-01-15 23:46:28.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645518,true,2014-01-16 23:49:24.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645519,true,2014-01-17 23:44:24.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645520,true,2014-01-18 08:37:46.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645521,true,2014-01-18 23:45:24.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645522,true,2014-01-21 23:47:41.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645523,true,2014-01-22 08:31:18.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645524,true,2014-01-22 23:46:30.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645525,true,2014-01-23 08:43:23.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645526,true,2014-01-26 23:32:43.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645527,true,2014-01-29 09:09:07.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645528,true,2014-02-04 23:35:34.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645529,true,2014-02-06 23:35:20.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645530,true,2014-02-07 08:51:26.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645531,true,2014-02-07 23:25:16.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645532,true,2014-02-08 08:57:38.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645533,true,2014-02-08 23:25:03.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645534,true,2014-02-09 23:25:58.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645535,true,2014-02-10 23:21:35.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645536,true,2014-02-11 09:01:24.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645537,true,2014-02-11 23:23:11.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645538,true,2014-02-12 08:56:24.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645539,true,2014-02-12 23:22:41.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645540,true,2014-02-13 09:01:25.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645541,true,2014-02-13 23:21:36.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645542,true,2014-02-14 09:06:17.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645543,true,2014-02-14 23:19:52.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645544,true,2014-02-15 09:02:54.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645545,true,2014-02-16 23:13:50.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645546,true,2014-02-17 23:14:12.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645547,true,2014-02-18 09:08:04.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645548,true,2014-02-18 23:05:32.000,-58.47,-38.25,"-38.7:-58.47:-38.25:-58.27","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645549,true,2014-02-19 09:24:13.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645550,true,2014-02-19 23:05:56.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.47","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645551,true,2014-02-20 09:21:27.000,-58.47,-38.25,"-38.25:-58.47:-38.25:-58.27","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645552,true,2014-02-20 23:06:35.000,-58.47,-38.25,"-38.7:-58.47:-37.8:-58.27","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645553,true,2014-02-21 09:17:09.000,-58.47,-38.25,"-38.7:-58.47:-37.8:-58.27","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645554,true,2014-02-21 23:13:01.000,-58.47,-38.25,"-38.7:-58.47:-36.9:-58.27","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645555,true,2014-02-22 09:09:38.000,-58.47,-38.25,"-38.7:-58.67:-32.4:-57.94","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645556,true,2014-02-22 23:03:47.000,-58.47,-38.25,"-38.7:-58.67:-30.6:-57.69","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645557,true,2014-02-23 09:09:00.000,-58.47,-38.25,"-38.7:-58.67:-29.7:-54.67","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645558,true,2014-02-23 22:56:39.000,-58.47,-33.3,"-38.25:-58.67:-29.25:-54.67","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645559,true,2014-02-24 09:19:39.000,-58.34,-31.05,"-38.25:-58.85:-28.8:-57.81","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645560,true,2014-02-24 22:53:02.000,-58.34,-31.05,"-33.3:-58.67:-28.8:-57.81","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645561,true,2014-02-25 09:37:10.000,-58.34,-31.05,"-33.3:-58.67:-28.8:-57.81","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645562,true,2014-02-25 22:47:18.000,-58.34,-31.05,"-33.3:-58.67:-28.8:-58","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645563,true,2014-02-26 09:32:19.000,-58.34,-31.05,"-33.3:-58.67:-28.8:-58","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645564,true,2014-02-26 22:50:42.000,-58.34,-31.05,"-33.3:-58.67:-28.8:-58","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645565,true,2014-02-27 09:23:50.000,-58.34,-31.05,"-33.3:-58.67:-28.8:-58","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645566,true,2014-02-27 22:53:52.000,-58.34,-31.05,"-33.3:-58.67:-28.8:-58","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645567,true,2014-02-28 09:23:34.000,-58.34,-31.05,"-33.3:-58.67:-28.8:-58","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645568,true,2014-02-28 22:50:57.000,-58.34,-31.05,"-33.3:-58.67:-28.8:-58","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645569,true,2014-03-01 09:24:40.000,-58.34,-31.05,"-33.3:-58.67:-28.8:-58","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645570,true,2014-03-01 22:51:37.000,-58.34,-31.05,"-33.3:-58.67:-28.8:-58","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645571,true,2014-03-02 09:28:19.000,-58.34,-31.05,"-33.3:-58.67:-28.8:-58","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645572,true,2014-03-02 22:46:38.000,-58.34,-31.05,"-33.3:-58.67:-28.8:-58","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
2549645573,true,2014-03-03 09:33:13.000,-58.34,-31.05,"-33.3:-58.67:-28.8:-58","solar-geolocator","Hirundo rustica","H978","H978","Argentine Barn Swallows"
