event-id,visible,timestamp,location-long,location-lat,comments,study-specific-measurement,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
1685863523,TRUE,6/21/13 16:55,-73.3827886,45.85393033,1,6/21/13 8:49:6/22/13 1:01,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863524,TRUE,6/22/13 4:55,-73.28798545,45.93991567,2,6/22/13 1:01:6/22/13 8:48,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863525,TRUE,6/22/13 16:48,-71.58263759,44.39857298,1,6/22/13 8:48:6/23/13 0:48,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863526,TRUE,6/23/13 4:54,-73.01377011,43.01604308,2,6/23/13 0:48:6/23/13 9:00,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863527,TRUE,6/23/13 16:52,-72.46197401,42.46689897,1,6/23/13 9:00:6/24/13 0:43,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863528,TRUE,6/24/13 4:53,-72.85176884,42.07543201,2,6/24/13 0:43:6/24/13 9:03,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863529,TRUE,6/24/13 16:54,-73.04537772,42.29153987,1,6/24/13 9:03:6/25/13 0:45,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863530,TRUE,6/25/13 4:56,-73.35207298,41.98839803,2,6/25/13 0:45:6/25/13 9:06,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863531,TRUE,6/25/13 16:53,-72.78667047,41.40717229,1,6/25/13 9:06:6/26/13 0:41,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863532,TRUE,6/26/13 4:49,-71.62162747,42.64927385,2,6/26/13 0:41:6/26/13 8:57,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863533,TRUE,6/26/13 16:58,-73.86750192,44.85972911,1,6/26/13 8:57:6/27/13 0:59,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863534,TRUE,6/27/13 4:58,-73.83455364,44.91554026,2,6/27/13 0:59:6/27/13 8:57,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863535,TRUE,6/27/13 16:55,-73.19280314,44.34162304,1,6/27/13 8:57:6/28/13 0:54,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863536,TRUE,6/28/13 5:09,-76.56251607,40.91768114,2,6/28/13 0:54:6/28/13 9:24,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863537,TRUE,6/28/13 17:16,-78.19600275,42.68889388,1,6/28/13 9:24:6/29/13 1:07,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863538,TRUE,6/29/13 4:58,-73.81911366,46.81095081,2,6/29/13 1:07:6/29/13 8:49,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863539,TRUE,6/29/13 16:47,-70.93812043,44.24543579,1,6/29/13 8:49:6/30/13 0:44,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863540,TRUE,6/30/13 4:46,-70.74897487,44.46522126,2,6/30/13 0:44:6/30/13 8:48,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863541,TRUE,6/30/13 16:55,-72.9216028,46.48294498,1,6/30/13 8:48:7/1/13 1:02,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863542,TRUE,7/1/13 4:57,-73.33060697,46.16847473,2,7/1/13 1:02:7/1/13 8:51,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863543,TRUE,7/1/13 16:51,-71.90063602,44.91238752,1,7/1/13 8:51:7/2/13 0:51,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863544,TRUE,7/2/13 4:53,-72.40660696,44.47965898,2,7/2/13 0:51:7/2/13 8:56,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863545,TRUE,7/2/13 16:57,-73.28940863,45.362153,1,7/2/13 8:56:7/3/13 0:58,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863546,TRUE,7/3/13 5:00,-73.97254019,44.77400433,2,7/3/13 0:58:7/3/13 9:01,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863547,TRUE,7/3/13 16:56,-73.16086767,44.04240083,1,7/3/13 9:01:7/4/13 0:52,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863548,TRUE,7/4/13 4:56,-73.05082789,44.20747273,2,7/4/13 0:52:7/4/13 9:01,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863549,TRUE,7/4/13 17:02,-74.42481737,45.57625626,1,7/4/13 9:01:7/5/13 1:03,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863550,TRUE,7/5/13 5:03,-74.62942671,45.44769956,2,7/5/13 1:03:7/5/13 9:02,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863551,TRUE,7/5/13 17:00,-74.0536428,44.96828918,1,7/5/13 9:02:7/6/13 0:58,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863552,TRUE,7/6/13 5:06,-75.49071484,43.61599981,2,7/6/13 0:58:7/6/13 9:14,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863553,TRUE,7/6/13 17:08,-76.02319629,44.22140904,1,7/6/13 9:14:7/7/13 1:03,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863554,TRUE,7/7/13 4:59,-73.62813087,46.55084524,2,7/7/13 1:03:7/7/13 8:55,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863555,TRUE,7/7/13 16:53,-72.06522067,45.17644783,1,7/7/13 8:55:7/8/13 0:51,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863556,TRUE,7/8/13 5:02,-74.32428279,42.97336672,2,7/8/13 0:51:7/8/13 9:13,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863557,TRUE,7/8/13 17:04,-74.73294249,43.48120804,1,7/8/13 9:13:7/9/13 0:54,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863558,TRUE,7/9/13 4:55,-72.49812477,45.77391158,2,7/9/13 0:54:7/9/13 8:56,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863559,TRUE,7/9/13 16:54,-72.2814832,45.65125021,1,7/9/13 8:56:7/10/13 0:52,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863560,TRUE,7/10/13 5:00,-73.82599575,44.21542161,2,7/10/13 0:52:7/10/13 9:08,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863561,TRUE,7/10/13 16:58,-73.35923758,43.82158026,1,7/10/13 9:08:7/11/13 0:49,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863562,TRUE,7/11/13 5:04,-74.67552585,42.49867083,2,7/11/13 0:49:7/11/13 9:19,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863563,TRUE,7/11/13 17:05,-74.89663177,42.83391255,1,7/11/13 9:19:7/12/13 0:51,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863564,TRUE,7/12/13 4:55,-72.54752234,45.36391833,2,7/12/13 0:51:7/12/13 9:00,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863565,TRUE,7/12/13 16:55,-72.43388287,45.34825193,1,7/12/13 9:00:7/13/13 0:50,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863566,TRUE,7/13/13 4:54,-72.24030715,45.63640708,2,7/13/13 0:50:7/13/13 8:59,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863567,TRUE,7/13/13 16:56,-72.63436999,46.11970326,1,7/13/13 8:59:7/14/13 0:53,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863568,TRUE,7/14/13 5:03,-74.40748443,44.44817295,2,7/14/13 0:53:7/14/13 9:13,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863569,TRUE,7/14/13 17:00,-73.61026465,43.7068725,1,7/14/13 9:13:7/15/13 0:47,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863570,TRUE,7/15/13 5:00,-73.5385948,43.89189571,2,7/15/13 0:47:7/15/13 9:12,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863571,TRUE,7/15/13 17:00,-73.61810494,44.08824553,1,7/15/13 9:12:7/16/13 0:48,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863572,TRUE,7/16/13 4:55,-72.25071422,45.62236026,2,7/16/13 0:48:7/16/13 9:02,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863573,TRUE,7/16/13 16:55,-72.26463906,45.75156443,1,7/16/13 9:02:7/17/13 0:48,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863574,TRUE,7/17/13 4:56,-72.5593311,45.57000033,2,7/17/13 0:48:7/17/13 9:04,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863575,TRUE,7/17/13 16:42,-68.98738654,41.71843516,1,7/17/13 9:04:7/18/13 0:19,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863576,TRUE,7/18/13 4:46,-70.04211159,40.53407397,2,7/18/13 0:19:7/18/13 9:13,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863577,TRUE,7/18/13 16:43,-69.26130103,39.64699277,1,7/18/13 9:13:7/19/13 0:13,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863578,TRUE,7/19/13 4:44,-69.61316828,39.30484494,2,7/19/13 0:13:7/19/13 9:15,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863579,TRUE,7/19/13 16:55,-72.40768878,42.94793608,1,7/19/13 9:15:7/20/13 0:36,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863580,TRUE,7/20/13 4:52,-71.65174022,43.95088375,2,7/20/13 0:36:7/20/13 9:09,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863581,TRUE,7/20/13 16:56,-72.40442544,44.92314721,1,7/20/13 9:09:7/21/13 0:42,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863582,TRUE,7/21/13 5:01,-73.77255438,43.51724857,2,7/21/13 0:42:7/21/13 9:20,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863583,TRUE,7/21/13 17:04,-74.42196952,44.40330013,1,7/21/13 9:20:7/22/13 0:47,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863584,TRUE,7/22/13 4:59,-73.15765478,45.92886906,2,7/22/13 0:47:7/22/13 9:10,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863585,TRUE,7/22/13 17:00,-73.47613547,46.40906081,1,7/22/13 9:10:7/23/13 0:49,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863586,TRUE,7/23/13 5:11,-76.21177622,43.49907557,2,7/23/13 0:49:7/23/13 9:32,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863587,TRUE,7/23/13 17:10,-75.99885693,43.39336783,1,7/23/13 9:32:7/24/13 0:48,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863588,TRUE,7/25/13 4:58,-73.02042282,43.58134824,2,7/25/13 0:35:7/25/13 9:21,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863589,TRUE,7/25/13 17:05,-74.78230125,45.8026004,1,7/25/13 9:21:7/26/13 0:49,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863590,TRUE,7/26/13 5:13,-76.65004329,43.7783288,2,7/26/13 0:49:7/26/13 9:36,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863591,TRUE,7/26/13 17:07,-75.22731308,42.1309695,1,7/26/13 9:36:7/27/13 0:38,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863592,TRUE,7/27/13 4:56,-72.58525258,45.55956118,2,7/27/13 0:38:7/27/13 9:15,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863593,TRUE,7/27/13 16:56,-72.48524107,45.61476114,1,7/27/13 9:15:7/28/13 0:37,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863594,TRUE,7/28/13 5:02,-73.92863554,44.05346925,2,7/28/13 0:37:7/28/13 9:27,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863595,TRUE,7/28/13 16:53,-71.75861965,41.36096332,1,7/28/13 9:27:7/29/13 0:19,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863596,TRUE,7/29/13 4:50,-71.0814049,42.46916802,2,7/29/13 0:19:7/29/13 9:21,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863597,TRUE,7/29/13 16:53,-71.86975497,43.69436982,1,7/29/13 9:21:7/30/13 0:26,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863598,TRUE,7/30/13 4:56,-72.60537636,42.90877202,2,7/30/13 0:26:7/30/13 9:27,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863599,TRUE,7/30/13 17:04,-74.43606535,45.44612954,1,7/30/13 9:27:7/31/13 0:40,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863600,TRUE,7/31/13 5:07,-75.21492327,44.66641341,2,7/31/13 0:40:7/31/13 9:33,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863601,TRUE,7/31/13 17:05,-74.72701623,44.23098728,1,7/31/13 9:33:8/1/13 0:36,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863602,TRUE,8/1/13 5:02,-74.00329715,45.35243439,2,8/1/13 0:36:8/1/13 9:27,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863603,TRUE,8/1/13 16:49,-70.85610291,41.24099315,1,8/1/13 9:27:8/2/13 0:11,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863604,TRUE,8/2/13 4:54,-71.93250094,39.79058003,2,8/2/13 0:11:8/2/13 9:36,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863605,TRUE,8/2/13 16:58,-72.96696836,41.58796275,1,8/2/13 9:36:8/3/13 0:19,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863606,TRUE,8/3/13 5:04,-74.60196862,39.2374617,2,8/3/13 0:19:8/3/13 9:49,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863607,TRUE,8/3/13 16:57,-72.72527311,36.19917814,1,8/3/13 9:49:8/4/13 0:04,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863608,TRUE,8/4/13 4:50,-71.06446353,39.29960416,2,8/4/13 0:04:8/4/13 9:36,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863609,TRUE,8/4/13 16:57,-72.7658395,42.21511036,1,8/4/13 9:36:8/5/13 0:18,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863610,TRUE,8/5/13 5:02,-74.10971991,40.32802857,2,8/5/13 0:18:8/5/13 9:46,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863611,TRUE,8/5/13 17:04,-74.61760238,41.36932568,1,8/5/13 9:46:8/6/13 0:22,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863612,TRUE,8/6/13 5:00,-73.76451002,42.9146272,2,8/6/13 0:22:8/6/13 9:39,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863613,TRUE,8/6/13 17:02,-74.20016915,43.79535659,1,8/6/13 9:39:8/7/13 0:25,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863614,TRUE,8/7/13 5:03,-74.36208898,43.79017312,2,8/7/13 0:25:8/7/13 9:40,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863615,TRUE,8/7/13 16:55,-72.39295052,40.92487989,1,8/7/13 9:40:8/8/13 0:09,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863616,TRUE,8/8/13 4:58,-73.33220596,39.55241537,2,8/8/13 0:09:8/8/13 9:48,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863617,TRUE,8/8/13 17:02,-74.32416238,41.50002699,1,8/8/13 9:48:8/9/13 0:17,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863618,TRUE,8/9/13 5:08,-75.80693429,39.1631609,2,8/9/13 0:17:8/9/13 10:00,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863619,TRUE,8/9/13 17:08,-75.82500891,39.44622259,1,8/9/13 10:00:8/10/13 0:17,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863620,TRUE,8/10/13 4:59,-73.40580839,43.79803394,2,8/10/13 0:17:8/10/13 9:40,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863621,TRUE,8/10/13 17:00,-73.87155316,44.77910062,1,8/10/13 9:40:8/11/13 0:21,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863622,TRUE,8/11/13 4:59,-73.6245854,45.41430142,2,8/11/13 0:21:8/11/13 9:38,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863623,TRUE,8/11/13 16:58,-73.26695579,45.13710309,1,8/11/13 9:38:8/12/13 0:18,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863624,TRUE,8/12/13 4:59,-73.67956735,44.76580609,2,8/12/13 0:18:8/12/13 9:41,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863625,TRUE,8/12/13 16:56,-72.84100349,43.68287216,1,8/12/13 9:41:8/13/13 0:11,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863626,TRUE,8/13/13 5:01,-74.04502454,41.88213601,2,8/13/13 0:11:8/13/13 9:50,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863627,TRUE,8/13/13 16:59,-73.76564443,41.65753952,1,8/13/13 9:50:8/14/13 0:08,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863628,TRUE,8/14/13 5:01,-74.20082774,41.1352433,2,8/14/13 0:08:8/14/13 9:54,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863629,TRUE,8/14/13 16:54,-72.36506476,37.73375823,1,8/14/13 9:54:8/14/13 23:53,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863630,TRUE,8/15/13 4:49,-71.31471256,40.19216708,2,8/14/13 23:53:8/15/13 9:45,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863631,TRUE,8/15/13 16:59,-73.76429156,44.98941481,1,8/15/13 9:45:8/16/13 0:13,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863632,TRUE,8/16/13 5:01,-74.19552348,44.55591002,2,8/16/13 0:13:8/16/13 9:48,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863633,TRUE,8/16/13 16:58,-73.67891463,43.95163751,1,8/16/13 9:48:8/17/13 0:08,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863634,TRUE,8/17/13 4:55,-72.82571735,45.74964221,2,8/17/13 0:08:8/17/13 9:41,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863635,TRUE,8/17/13 16:53,-72.49806559,45.50554415,1,8/17/13 9:41:8/18/13 0:06,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863636,TRUE,8/18/13 4:56,-73.27570821,44.44618929,2,8/18/13 0:06:8/18/13 9:47,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863637,TRUE,8/18/13 16:57,-73.5514577,45.27231582,1,8/18/13 9:47:8/19/13 0:08,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863638,TRUE,8/19/13 4:58,-73.75958926,45.22857361,2,8/19/13 0:08:8/19/13 9:49,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863639,TRUE,8/19/13 16:51,-72.07417997,42.30619189,1,8/19/13 9:49:8/19/13 23:54,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863640,TRUE,8/20/13 4:53,-72.39802012,41.97481427,2,8/19/13 23:54:8/20/13 9:51,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
